"id";"codigo_ug";"nome_ug";"date_from";"date_to";"version"
1179;170103;"DELEGACIA DA RFB EM VITORIA";"1970-01-01";"2038-01-01";1
1180;170159;"DELEGACIA DA RFB EM LONDRINA";"1970-01-01";"2038-01-01";1
1181;170166;"SUPERINT. REG. ADM. DO MGI - SANTA CATARINA";"1970-01-01";"2038-01-01";1
1182;170180;"DELEGACIA DA RFB EM PELOTAS";"1970-01-01";"2038-01-01";1
1183;170217;"SUPERINTENDENCIA REGIONAL DA RFB NA 2A RF";"1970-01-01";"2038-01-01";1
1184;170388;"DELEGACIA DA RFB EM DOURADOS";"1970-01-01";"2038-01-01";1
1185;183039;"SUPERINTENDENCIA DO INMETRO NO ESTADO DO RS";"1970-01-01";"2038-01-01";1
1186;193001;"DNOCS CEST/PI-TERESINA-PI";"1970-01-01";"2038-01-01";1
1187;193122;"IBAMA - SUPERINTENDENCIA DE RORAIMA/RR";"1970-01-01";"2038-01-01";1
1188;193124;"IBAMA - SUPERINTENDENCIA DO RIO GRANDE SUL/RS";"1970-01-01";"2038-01-01";1
1189;194006;"COORDENACAO REGIONAL DE MANAUS/AM";"1970-01-01";"2038-01-01";1
1190;194019;"COORD.REG.DE MINAS GERAIS E ESPIRITO SANTO/MG";"1970-01-01";"2038-01-01";1
1191;194028;"COORDENACAO REGIONAL DE CUIABA/MT";"1970-01-01";"2038-01-01";1
1192;194041;"COORDENACAO REGIONAL NORDESTE 2/CE";"1970-01-01";"2038-01-01";1
1193;194068;"COORDENACAO REGIONAL SUL DA BAHIA/BA";"1970-01-01";"2038-01-01";1
1194;200115;"SUPERINTENDENCIA DA PRF EM MINAS GERAIS";"1970-01-01";"2038-01-01";1
1195;200121;"SUPERINTENDENCIA DA PRF EM GOIAS";"1970-01-01";"2038-01-01";1
1196;200122;"SUPERINTENDENCIA DA PRF NA PARAIBA";"1970-01-01";"2038-01-01";1
1197;200124;"SUPERINTENDENCIA DA PRF NO MARANHAO.";"1970-01-01";"2038-01-01";1
1198;200340;"DIRETORIA DE ENSINO DA ANP/PF";"1970-01-01";"2038-01-01";1
1199;200386;"SUPERINTENDENCIA REGIONAL NO ESTADO DO PA";"1970-01-01";"2038-01-01";1
1200;200398;"SUPERINTENDENCIA REGIONAL NO ESTADO DE PE";"1970-01-01";"2038-01-01";1
1201;200402;"SUPERINTENDENCIA REGIONAL NO ESTADO DO AP";"1970-01-01";"2038-01-01";1
1202;250036;"SUPERINTENDENCIA ESTADUAL DO MS/SC";"1970-01-01";"2038-01-01";1
1203;253006;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-PR";"1970-01-01";"2038-01-01";1
1204;253007;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-PE";"1970-01-01";"2038-01-01";1
1205;253023;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-SE";"1970-01-01";"2038-01-01";1
1206;255009;"FUNDACAO NACIONAL DE SAUDE - GO";"1970-01-01";"2038-01-01";1
1207;255018;"FUNDACAO NACIONAL DE SAUDE - PI";"1970-01-01";"2038-01-01";1
1208;257005;"CENTRO NACIONAL DE PRIMATAS";"1970-01-01";"2038-01-01";1
1209;257043;"DISTRITO SANIT.ESP.INDIGENA GUAMA TOCANTINS";"1970-01-01";"2038-01-01";1
1210;320004;"COORDENACAO GERAL DE RECURSOS LOGISTICOS-CGRL";"1970-01-01";"2038-01-01";1
1211;323007;"SUPERINTENDENCIA DO DNPM-PA";"1970-01-01";"2038-01-01";1
1212;323011;"SUPERINTENDENCIA DO DNPM-RJ";"1970-01-01";"2038-01-01";1
1213;323030;"AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1970-01-01";"2038-01-01";1
1214;323102;"AGENCIA NACIONAL DE MINERACAO - DF";"1970-01-01";"2038-01-01";1
1215;323104;"GERENCIA REGIONAL DA ANM - MG";"1970-01-01";"2038-01-01";1
1216;323120;"GERENCIA REGIONAL DA ANM - RN";"1970-01-01";"2038-01-01";1
1217;323125;"GERENCIA REGIONAL DA ANM - MA";"1970-01-01";"2038-01-01";1
1218;323128;"GERENCIA REGIONAL DA ANM - SE";"1970-01-01";"2038-01-01";1
1219;343010;"SUPERINTENDENCIA DO IPHAN NO PARANA, IPHAN-PR";"1970-01-01";"2038-01-01";1
1220;343041;"SUPERINTENDENCIA DO IPHAN NO AMAPA-AP";"1970-01-01";"2038-01-01";1
1221;373037;"SUPERINT. REG. DO OESTE DO PARA - SR(PA/O)";"1970-01-01";"2038-01-01";1
1222;373040;"SUPERINTENDENCIA REG. DO MARANHAO - SR(MA)";"1970-01-01";"2038-01-01";1
1223;373044;"SUPERINTENDENCIA REGIONAL DO PIAUI - SR(PI)";"1970-01-01";"2038-01-01";1
1224;373050;"UNIDADE AVANCADA ESPECIAL DO SERTAO";"1970-01-01";"2038-01-01";1
1225;373052;"SUPERINTENDENCIA REG. DE SERGIPE - SR(SE)";"1970-01-01";"2038-01-01";1
1226;373082;"SUPERINTENDENCIA REG. DE RONDONIA - SR(RO)";"1970-01-01";"2038-01-01";1
1227;373085;"SUPERINTEND. REGIONAL DE TOCANTINS - SR(TO)";"1970-01-01";"2038-01-01";1
1228;393015;"SUPERINTENDENCIA REG. NO ESTADO SE - DNIT";"1970-01-01";"2038-01-01";1
1229;393029;"SUPERINTENDENCIA REG. NO ESTADO PE - DNIT";"1970-01-01";"2038-01-01";1
1230;400079;"SUPERINTENDENCIA REGIONAL DO TRABALHO/RS";"1970-01-01";"2038-01-01";1
1231;413002;"AGENCIA NACIONAL DE TELECOMUNICACOES-SP";"1970-01-01";"2038-01-01";1
1232;413004;"AGENCIA NACIONAL DE TELECOMUNICACOES-PR";"1970-01-01";"2038-01-01";1
1233;443033;"INSTITUTO CHICO MENDES - SEDE";"1970-01-01";"2038-01-01";1
1234;510280;"GERENCIA EXECUTIVA CAMPO GRANDE";"1970-01-01";"2038-01-01";1
1235;511270;"GERENCIA EXECUTIVA SAO LUIS";"1970-01-01";"2038-01-01";1
1236;511425;"GERENCIA EXECUTIVA JUNDIAI";"1970-01-01";"2038-01-01";1
1237;752000;"DIRETORIA DE PORTOS E COSTAS";"1970-01-01";"2038-01-01";1
1238;781600;"ESCOLA DE APRENDIZES-MARINHEIROS DO ES";"1970-01-01";"2038-01-01";1
1239;783701;"HOSPITAL NAVAL DE NATAL";"1970-01-01";"2038-01-01";1
1240;110319;"SECRETARIA DE COMUNICACAO SOCIAL/PR";"1970-01-01";"2038-01-01";1
1241;153260;"CENTRO ESPORTIVO UNIVERSITARIO/UFMG";"1970-01-01";"2038-01-01";1
1242;160151;"9 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
1243;510135;"GERENCIA EXECUTIVA MACAPA";"1970-01-01";"2038-01-01";1
1244;510910;"GERENCIA EXECUTIVA PELOTAS";"1970-01-01";"2038-01-01";1
1245;114615;"SUPERINTENDENCIA ESTADUAL DO IBGE EM ALAGOAS";"1970-01-01";"2038-01-01";1
1246;130056;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MG";"1970-01-01";"2038-01-01";1
1247;135013;"EMBRAPA/CPATC";"1970-01-01";"2038-01-01";1
1248;151889;"IF BAIANO CAMPUS BOM JESUS DA LAPA";"1970-01-01";"2038-01-01";1
1249;151911;"IFPE - CAMPUS AFOGADOS DA INGAZEIRA";"1970-01-01";"2038-01-01";1
1250;154032;"FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE";"1970-01-01";"2038-01-01";1
1251;154704;"INST. FED. PIAUI/CAMPUS SAO JOAO DO PIAUI";"1970-01-01";"2038-01-01";1
1252;155591;"INST FED SUDESTE DE MG/CAMPUS MANHUACU";"1970-01-01";"2038-01-01";1
1253;158149;"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"1970-01-01";"2038-01-01";1
1254;158416;"INST.FED. ESPIRITO SANTO/CAMPUS VITORIA";"1970-01-01";"2038-01-01";1
1255;158469;"IFPB - CAMPUS JOAO PESSOA";"1970-01-01";"2038-01-01";1
1256;158494;"INST.FED.MATO GROSSO/CAMPUS BELA VISTA";"1970-01-01";"2038-01-01";1
1257;160028;"35o BATALHAO DE INFANTARIA";"1970-01-01";"2038-01-01";1
1258;160109;"4a COMPANHIA DE COMUNICACOES LEVE-MONTANHA";"1970-01-01";"2038-01-01";1
1259;160426;"DEPOSITO DE SUBSISTENCIA SANTO ANGELO";"1970-01-01";"2038-01-01";1
1260;170050;"SUPERINTENDENCIA REG. ADM. DO MGI - PARAIBA";"1970-01-01";"2038-01-01";1
1261;170287;"DELEGACIA DA RFB EM MARILIA";"1970-01-01";"2038-01-01";1
1262;170314;"DELEGACIA DA RFB EM BLUMENAU";"1970-01-01";"2038-01-01";1
1263;193103;"IBAMA - SUPERINTENDENCIA DA BAHIA/BA";"1970-01-01";"2038-01-01";1
1264;253015;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-BA";"1970-01-01";"2038-01-01";1
1265;255001;"FUNDACAO NACIONAL DE SAUDE - AC";"1970-01-01";"2038-01-01";1
1266;257038;"DISTRITO SANIT.ESP.INDIGENA KAIAPO MT GROSSO";"1970-01-01";"2038-01-01";1
1267;257039;"DISTRITO SANIT.ESP.INDIGENA - CUIABA";"1970-01-01";"2038-01-01";1
1268;257046;"DISTRITO SANIT.ESP.INDIGENA - POTIGUARA";"1970-01-01";"2038-01-01";1
1269;323126;"GERENCIA REGIONAL DA ANM - PI";"1970-01-01";"2038-01-01";1
1270;343006;"SUPERINTENDENCIA DO IPHAN RIO DE JANEIRO-RJ";"1970-01-01";"2038-01-01";1
1271;343046;"CONDOMINIO DO PALACIO GUSTAVO CAPANEMA";"1970-01-01";"2038-01-01";1
1272;393026;"SUPERINTENDENCIA REG. NO ESTADO AL - DNIT";"1970-01-01";"2038-01-01";1
1273;399005;"COMPANHIA DOCAS DO PARA";"1970-01-01";"2038-01-01";1
1274;413003;"AGENCIA NACIONAL DE TELECOMUNICACOES-RJ";"1970-01-01";"2038-01-01";1
1275;511350;"GERENCIA EXECUTIVA ARACATUBA";"1970-01-01";"2038-01-01";1
1276;511442;"GERENCIA EXECUTIVA SANTO ANDRE";"1970-01-01";"2038-01-01";1
1277;791904;"CENTRO DE MANUTENCAO DE EMBARCACOES MIUDAS";"1970-01-01";"2038-01-01";1
1278;133088;"SUPERINT. REGIONAL DO DF E ENTORNO - SR(DF)";"1970-01-01";"2038-01-01";1
1279;158410;"INST. FED. DA BAHIA/CAMPUS EUNAPOLIS";"1970-01-01";"2038-01-01";1
1280;160429;"13 COMPANHIA DE COMUNICACOES MECANIZADA";"1970-01-01";"2038-01-01";1
1281;194029;"COORDENACAO REGIONAL XAVANTE/MT";"1970-01-01";"2038-01-01";1
1282;240012;"CERIMONIAL";"1970-01-01";"2038-01-01";1
1283;510830;"GERENCIA EXECUTIVA JUAZEIRO DO NORTE";"1970-01-01";"2038-01-01";1
1284;113602;"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"1970-01-01";"2038-01-01";1
1285;158367;"INST.FED. DO RN/CAMPUS IPANGUACU";"1970-01-01";"2038-01-01";1
1286;158460;"IF CATARINENSE - CAMPUS CAMBORIU";"1970-01-01";"2038-01-01";1
1287;160239;"HOSPITAL MILITAR DE RESENDE";"1970-01-01";"2038-01-01";1
1288;160460;"BASE DE APOIO REGIONAL DE BAURU";"1970-01-01";"2038-01-01";1
1289;183025;"SUPERINTENDENCIA DO INMETRO NO ESTADO DE GOIA";"1970-01-01";"2038-01-01";1
1290;240104;"INSTITUTO NACIONAL DE TECNOLOGIA - INT";"1970-01-01";"2038-01-01";1
1291;275079;"CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP";"1970-01-01";"2038-01-01";1
1292;771230;"DEPOSITO DE SUPRIM.DE INTEND.DA MARINHA NO RJ";"1970-01-01";"2038-01-01";1
1293;160334;"POLICLINICA MILITAR DO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
1294;160457;"BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA";"1970-01-01";"2038-01-01";1
1295;158743;"INST.FED.DO RS/CAMPUS ROLANTE";"1970-01-01";"2038-01-01";1
1296;158127;"INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA";"1970-01-01";"2038-01-01";1
1297;160319;"ESCOLA DE SAUDE DO EXERCITO";"1970-01-01";"2038-01-01";1
1298;160420;"19 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
1299;160530;"BASE DE ADMINISTRACAO E APOIO DO CMO";"1970-01-01";"2038-01-01";1
1300;749000;"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"1970-01-01";"2038-01-01";1
1301;765700;"CENTRO MEDICO ASSISTENCIAL DA MARINHA";"1970-01-01";"2038-01-01";1
1302;130016;"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/PE";"1970-01-01";"2038-01-01";1
1303;154701;"INST. FED. PIAUI/CAMPUS OEIRAS";"1970-01-01";"2038-01-01";1
1304;160537;"COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
1305;200112;"SUPERINTENDENCIA DA PRF NO CEARA";"1970-01-01";"2038-01-01";1
1306;200600;"PENITENCIARIA FEDERAL DE CAMPO GRANDE - MS";"1970-01-01";"2038-01-01";1
1307;154809;"IFSULDEMINAS - CAMPUS POCOS DE CALDAS";"1970-01-01";"2038-01-01";1
1308;158379;"IF CATARINENSE - CAMPUS VIDEIRA";"1970-01-01";"2038-01-01";1
1309;158631;"IF CATARINENSE - CAMPUS SAO BENTO DO SUL";"1970-01-01";"2038-01-01";1
1310;159003;"INST.FED.TRIANG.MINEIRO/CAMPUS PATOS DE MINAS";"1970-01-01";"2038-01-01";1
1311;160041;"40o BATALHAO DE INFANTARIA";"1970-01-01";"2038-01-01";1
1312;160146;"COMANDO DA 18 BRIGADA DE INF DE PANTANAL";"1970-01-01";"2038-01-01";1
1313;160216;"5o ESQUADRAO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1314;193003;"DNOCS CEST/CE - FORTALEZA-CE";"1970-01-01";"2038-01-01";1
1315;114616;"SUPERINTENDENCIA ESTADUAL DO IBGE EM SERGIPE";"1970-01-01";"2038-01-01";1
1316;170146;"DELEGACIA DA RFB EM OSASCO";"1970-01-01";"2038-01-01";1
1317;158273;"IFAM - CAMPUS SAO GABRIEL DA CACHOEIRA";"1970-01-01";"2038-01-01";1
1318;158386;"INST.FED. FLUMINENSE/CAMPUS GUARUS";"1970-01-01";"2038-01-01";1
1319;160177;"71o BATALHAO DE INFANTARIA MOTORIZADO";"1970-01-01";"2038-01-01";1
1320;160136;"9o GRUPAMENTO LOGISTICO";"1970-01-01";"2038-01-01";1
1321;160185;"14 BATALHAO LOGISTICO";"1970-01-01";"2038-01-01";1
1322;160211;"20 BATALHAO DE INFANTARIA BLINDADO";"1970-01-01";"2038-01-01";1
1323;160402;"6 BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
1324;158720;"UNIVERSIDADE FEDERAL DO SUL DA BAHIA";"1970-01-01";"2038-01-01";1
1325;160289;"CENTRO DE EST.DE PES.E FORTE DUQUE DE CAXIAS";"1970-01-01";"2038-01-01";1
1326;160410;"4 BATALHAO LOGISTICO";"1970-01-01";"2038-01-01";1
1327;153155;"MATERNIDADE ESCOLA DA UFRJ";"1970-01-01";"2038-01-01";1
1328;160497;"2o CGCFEX - CENTRO DE GESTAO CONTABILIDADE";"1970-01-01";"2038-01-01";1
1329;170144;"DELEGACIA DA RFB EM GUARULHOS";"1970-01-01";"2038-01-01";1
1330;200388;"SUPERINTENDENCIA REGIONAL NO ESTADO DO MA";"1970-01-01";"2038-01-01";1
1331;495350;"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"1970-01-01";"2038-01-01";1
1332;510209;"GERENCIA EXECUTIVA CHAPECO";"1970-01-01";"2038-01-01";1
1333;158338;"INST.FED.SUL-RIO-GRANDENSE/CAMPUS PASSO FUNDO";"1970-01-01";"2038-01-01";1
1334;160089;"SECRETARIA DE ECONOMIA E FINANCAS";"1970-01-01";"2038-01-01";1
1335;160411;"7 BATALHAO DE INFANTARIA BLINDADO";"1970-01-01";"2038-01-01";1
1336;168007;"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE";"1970-01-01";"2038-01-01";1
1337;275068;"CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL";"1970-01-01";"2038-01-01";1
1338;393024;"SUPERINTENDENCIA REG. NO ESTADO CE - DNIT";"1970-01-01";"2038-01-01";1
1339;151879;"INST.FED.SUL-RIO-GRANDENSE/CAMPUS BAGE";"1970-01-01";"2038-01-01";1
1340;160195;"COMANDO DO COMANDO MILITAR DO NORDESTE";"1970-01-01";"2038-01-01";1
1341;170201;"DELEGACIA DA RFB EM PORTO VELHO";"1970-01-01";"2038-01-01";1
1342;160014;"COMANDO 12 REGIAO MILITAR";"1970-01-01";"2038-01-01";1
1343;160393;"COLEGIO MILITAR DE PORTO ALEGRE";"1970-01-01";"2038-01-01";1
1344;130060;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/ES";"1970-01-01";"2038-01-01";1
1345;158411;"INST. FED. DA BAHIA/CAMPUS SALVADOR";"1970-01-01";"2038-01-01";1
1346;160548;"COMANDO DE OPERACOES TERRESTRES - UG";"1970-01-01";"2038-01-01";1
1347;160404;"4 REGIMENTO DE CARRROS DE COMBATE";"1970-01-01";"2038-01-01";1
1348;153074;"CENTRO DE CIENC.HUMA. SOC. E AGRARIAS DA UFPB";"1970-01-01";"2038-01-01";1
1349;160422;"COMANDO 1 BRIGADA DE CAVALARIA MECANIZADA";"1970-01-01";"2038-01-01";1
1350;170321;"DELEGACIA DA RFB EM PIRACICABA";"1970-01-01";"2038-01-01";1
1351;154617;"INST. FED. BAIANO - CAMPUS URUCUCA";"1970-01-01";"2038-01-01";1
1352;158313;"CAMPUS FORTALEZA/IFCE";"1970-01-01";"2038-01-01";1
1353;160547;"22 BATALHAO DE INFANTARIA";"1970-01-01";"2038-01-01";1
1354;925131;"BANCO CENTRAL DO BRASIL - BELO HORIZONTE";"1970-01-01";"2038-01-01";1
1355;160155;"COMANDO DE FRONTEIRA JAURU / 66o BI MTZ";"1970-01-01";"2038-01-01";1
1356;403201;"FUNDACAO NACIONAL DE ARTES";"1970-01-01";"2038-01-01";1
1357;413012;"AGENCIA NACIONAL DE TELECOMUNICACOES-AM";"1970-01-01";"2038-01-01";1
1358;393016;"SUPERINTENDENCIA REGIONAL NO ESTADO PA - DNIT";"1970-01-01";"2038-01-01";1
1359;160091;"CENTRO INTEGRADO DE TELEMATICA DO EXERCITO";"1970-01-01";"2038-01-01";1
1360;170153;"SUPERINTENDENCIA REG. ADM. DO MGI - PARANA";"1970-01-01";"2038-01-01";1
1361;160228;"26 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
1362;925137;"BANCO CENTRAL DO BRASIL - SALVADOR";"1970-01-01";"2038-01-01";1
1363;744021;"CENTRO DE MANUTENCAO DE SISTEMAS DA MARINHA";"1970-01-01";"2038-01-01";1
1364;160204;"25o BATALHAO DE CACADORES";"1970-01-01";"2038-01-01";1
1365;160159;"18 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
1366;771000;"DIRETORIA DE ABASTECIMENTO DA MARINHA";"1970-01-01";"2038-01-01";1
1367;160445;"HOSPITAL DE GUARNICAO DE FLORIANOPOLIS";"1970-01-01";"2038-01-01";1
1368;390079;"ADMINISTRACAO DA HIDROVIA DO PARAGUAI";"1970-01-01";"2038-01-01";1
1369;158328;"INST.FED.DO RS/CAMPUS CAXIAS DO SUL";"1970-01-01";"2038-01-01";1
1370;803090;"SERPRO - REGIONAL CURITIBA";"1970-01-01";"2038-01-01";1
1371;393028;"SUPERINTENDENCIA REG. NO ESTADO PR - DNIT";"1970-01-01";"2038-01-01";1
1372;240126;"OBSERVATORIO NACIONAL";"1970-01-01";"2038-01-01";1
1373;158325;"INST.FED.DO RS/CAMPUS ERECHIM";"1970-01-01";"2038-01-01";1
1374;393019;"SUPERINTENDENCIA REG. NO ESTADO RJ - DNIT";"1970-01-01";"2038-01-01";1
1375;393013;"SUPERINTENDENCIA REG. NO ESTADO SC - DNIT";"1970-01-01";"2038-01-01";1
1376;393022;"SUPERINTENDENCIA REG. NO ESTADO PI - DNIT";"1970-01-01";"2038-01-01";1
1377;158270;"IFSP - CAMPUS SAO PAULO";"1970-01-01";"2038-01-01";1
1378;158329;"IFSP - CAMPUS SAO ROQUE";"1970-01-01";"2038-01-01";1
1379;158579;"IFSP - CAMPUS VOTUPORANGA";"1970-01-01";"2038-01-01";1
1380;158710;"IFSP - CAMPUS BOITUVA";"1970-01-01";"2038-01-01";1
1381;158582;"IFSP - CAMPUS AVARE";"1970-01-01";"2038-01-01";1
1382;740100;"CENTRO DE PROJETO DE NAVIOS";"1970-01-01";"2038-01-01";1
1383;155216;"IFPE - CAMPUS OLINDA";"1970-01-01";"2038-01-01";1
1384;160265;"15o REGIMENTO DE CAVALARIA MECANIZADO(ESCOLA)";"1970-01-01";"2038-01-01";1
1385;114606;"SUPERINTENDENCIA ESTADUAL DO IBGE NO PARA";"1970-01-01";"2038-01-01";1
1386;114624;"SUPERINTENDENCIA ESTADUAL IBGE SANTA CATARINA";"1970-01-01";"2038-01-01";1
1387;130029;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/BA";"1970-01-01";"2038-01-01";1
1388;130032;"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/GO";"1970-01-01";"2038-01-01";1
1389;130074;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RS";"1970-01-01";"2038-01-01";1
1390;130093;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RR";"1970-01-01";"2038-01-01";1
1391;130100;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/AP";"1970-01-01";"2038-01-01";1
1392;133080;"SUPERINT. REG. DO SUDESTE DO PARA - SR(PA/SE)";"1970-01-01";"2038-01-01";1
1393;135006;"EMBRAPA/CPATU";"1970-01-01";"2038-01-01";1
1394;135018;"EMBRAPA/CPAP";"1970-01-01";"2038-01-01";1
1395;135020;"EMBRAPA/CTAA";"1970-01-01";"2038-01-01";1
1396;135022;"EMBRAPA/CPAMT";"1970-01-01";"2038-01-01";1
1397;135048;"EMBRAPA/CNPAT";"1970-01-01";"2038-01-01";1
1398;135050;"EMBRAPA/CNPM";"1970-01-01";"2038-01-01";1
1399;135305;"CONAB SEDE SUREG RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
1400;135629;"CONAB SEDE SUREG SERGIPE";"1970-01-01";"2038-01-01";1
1401;150220;"HOSPITAL UNIVERSITARIO BETTINA FERRO DE SOUZA";"1970-01-01";"2038-01-01";1
1402;152253;"IF CATARINENSE - CAMPUS IBIRAMA";"1970-01-01";"2038-01-01";1
1403;153133;"FACULDADE DE ADMINIST E CIENCIAS CONTABEIS";"1970-01-01";"2038-01-01";1
1404;154581;"INST.FED.BAIANO / CAMPUS TEIXEIRA DE FREITAS";"1970-01-01";"2038-01-01";1
1405;154705;"INST. FED. PIAUI/CAMPUS PEDRO II";"1970-01-01";"2038-01-01";1
1406;154763;"INST FED SUDESTE MG CAMPUS SANTOS DUMONT";"1970-01-01";"2038-01-01";1
1407;155217;"IFPE - CAMPUS PAULISTA";"1970-01-01";"2038-01-01";1
1408;155592;"INSTITUTO FED DO AMAPA - SANTANA";"1970-01-01";"2038-01-01";1
1409;155645;"IFMG/CAMPUS RIBEIRAO DAS NEVES";"1970-01-01";"2038-01-01";1
1410;155849;"INST.FED.DO MS/CAMPUS NAVIRAI";"1970-01-01";"2038-01-01";1
1411;155885;"INST.FED.BAIANO / CAMPUS XIQUE-XIQUE";"1970-01-01";"2038-01-01";1
1412;155905;"HOSPITAL DE DOENCAS TROPICAIS";"1970-01-01";"2038-01-01";1
1413;156121;"INST. FED. DO NORTE DE MG/CAMPUS DIAMANTINA";"1970-01-01";"2038-01-01";1
1414;158128;"INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO";"1970-01-01";"2038-01-01";1
1415;158267;"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"1970-01-01";"2038-01-01";1
1416;158311;"INST.FED.TRIANGULO MINEIRO/CAMPUS ITUIUTABA";"1970-01-01";"2038-01-01";1
1417;158435;"INST.FED.BAIANO/CAMPUS SENHOR DO BONFIM";"1970-01-01";"2038-01-01";1
1418;158445;"IFAM - CAMPUS MANAUS CENTRO";"1970-01-01";"2038-01-01";1
1419;158501;"IFB - CAMPUS PLANALTINA";"1970-01-01";"2038-01-01";1
1420;158562;"IFAM - CAMPUS PRESIDENTE FIGUEIREDO";"1970-01-01";"2038-01-01";1
1421;158885;"INST.FED.ESPIRITO SANTO/CAMPUS CENTRO SERRANO";"1970-01-01";"2038-01-01";1
1422;158953;"CAMPUS TABULEIRO DO NORTE/IFCE";"1970-01-01";"2038-01-01";1
1423;158965;"CAMPUS ITAPIPOCA/IFCE";"1970-01-01";"2038-01-01";1
1424;160005;"54 BATALHAO DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
1425;160013;"COLEGIO MILITAR DE MANAUS";"1970-01-01";"2038-01-01";1
1426;160030;"1a COMPANHIA DE INFANTARIA";"1970-01-01";"2038-01-01";1
1427;160053;"11 GRUPO DE ARTILHARIA ANTIAEREA";"1970-01-01";"2038-01-01";1
1428;160131;"17 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1429;160140;"COMANDO DA 9A.REGIAO MILITAR";"1970-01-01";"2038-01-01";1
1430;160179;"3o CENTRO DE GEOINFORMACAO";"1970-01-01";"2038-01-01";1
1431;160218;"COLEGIO MILITAR DE BELEM";"1970-01-01";"2038-01-01";1
1432;160252;"1o BATALHAO DE ENGENHARIA DE COMBATE";"1970-01-01";"2038-01-01";1
1433;160328;"LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO";"1970-01-01";"2038-01-01";1
1434;160342;"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"1970-01-01";"2038-01-01";1
1435;160361;"25 GRUPO DE ARTILHARIA DE CAMPANHA";"1970-01-01";"2038-01-01";1
1436;160365;"HOSPITAL DE GUARNICAO DE BAGE";"1970-01-01";"2038-01-01";1
1437;160401;"5 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1438;160415;"DEPOSITO DE SUBSISTENCIA SANTA MARIA";"1970-01-01";"2038-01-01";1
1439;170008;"PROCURADORIA GERAL DA FAZENDA NACIONAL";"1970-01-01";"2038-01-01";1
1440;170032;"SUPERINTENDENCIA REG. ADM. DO MGI - PIAUI";"1970-01-01";"2038-01-01";1
1441;170081;"DELEGACIA DA RFB EM VITORIA DA CONQUISTA";"1970-01-01";"2038-01-01";1
1442;170088;"SUPERINTENDENCIA REGIONAL DA RFB NA 6A RF";"1970-01-01";"2038-01-01";1
1443;170110;"INSPETORIA DA RFB EM CORUMBA";"1970-01-01";"2038-01-01";1
1444;170142;"DELEGACIA DA RFB EM SOROCABA";"1970-01-01";"2038-01-01";1
1445;170163;"ALFANDEGA DA RFB PORTO DE PARANAGUA";"1970-01-01";"2038-01-01";1
1446;170168;"ALFANDEGA DA RFB PORTO DE SANTOS";"1970-01-01";"2038-01-01";1
1447;170183;"DELEGACIA DA RFB EM SANTA MARIA";"1970-01-01";"2038-01-01";1
1448;170184;"DELEGACIA DA RFB EM NOVO HAMBURGO";"1970-01-01";"2038-01-01";1
